input,label
"ٹھیک ہے لوگو ، مجھے یہاں ہر کسی کے جائزوں سے اتفاق کرنا پڑے گا۔ کردار۔ ہیں بیوقوف۔ وہ سب دقیانوسی ہیں ، اور پھر بھی اچھے کپڑے رکھتے ہیں اور ہمیشہ پتلی ہوتے ہیں۔ یہاں تک کہ مجھے جیمی لن کے ZOEY کے کردار سے شروع کرنے کی ضرورت نہیں ہے۔ زوئی ایک خوبصورت ، مقبول ، ٹین ، سنہرے بالوں والی نوجوان نوعمر ہے جو ہر ایک کو صرف پسند کرتی ہے! اس کی ایک ""سرکش"" ، عظیم ، شخصیت ہے کہ ہر کوئی اس سے متفق نہیں ہوتا ہے چاہے وہ کتنا گونگا ہو یا انتہائی۔ سب سے پریشان کن: اس کی آواز اتنی گھن آلود اور مکروہ ہے۔ ""او ایم جی!"" مثال کے طور پر پہلی قسط لیجئے۔ جس لمحے وہ پی سی اے کے بڑے کیمپس میں قدم رکھتا ہے ، ہر کوئی اس سے پیار کرتا ہے۔ لڑکے اس سے باہر نکلنا چاہتے ہیں ، لڑکیاں اس کی دوستی بننا چاہتی ہیں ، وغیرہ۔ یہ سوچ کر کہ زوئ ہمیشہ توجہ کا مرکز رہتا ہے۔ وہ غیر سرکاری گرلز باسکٹ بال ٹیم کی نام نہاد بہترین کھلاڑی ہے ، پراعتماد ، اور جب وہ کمزور چہرے پر پڑتی ہے تو ہر ایک اس پر ترس آتا ہے۔ اوہ بھو۔میرا پسندیدہ کردار ابھی تک یہ ساری سیریز ایک ایسی لڑکی ہے جو شو کے بعد ، لارن یا کسی اور چیز میں دکھائی دیتی ہے ، جو کبھی بھی شو ہی میں زوے سے نفرت کرنے کے لئے متعارف کرایا گیا تھا۔ اور زوے بھی ایسا نہیں لگتا اس کے دوستوں کے ساتھ کبھی کبھی بہت وفادار رہنا ایک قسط میں وہ اپنے دوست کو کبھی معافی مانگے بغیر شیطان بھی کہتے ہیں اور ایسا کرنے میں کم سے کم پچھتاوا نہیں کرتے۔ زوے ہمیشہ ہی بہترین ہے: - پیشہ ورانہ ٹی شرٹس اور بیک بیگ (جو ایک بہت بڑی ہٹ بن جاتی ہے) کی تشہیر کرنا۔ کسی ایک شخص کو سبق سکھانے کے لئے خود ہی بہت ساری وسیع اسکیموں کے ساتھ۔ غیر قانونی درجات۔ اس چیز کا الزام لگانا جس کا اس سے کوئی تعلق نہیں تھا صرف اتنا کہ ہر کوئی خوش ہوسکے۔ - ایک ایسی کمرشل کے ساتھ آنا جو اس میں اچھا تھا اسے ٹی وی پر ڈال دیا گیا تھا۔ فہرست جاری ہے اور جاری ہے ... Ugh. اس میں اداکاری کا کوئی ٹیلنٹ نہیں ہے۔ وہ ہمیشہ کامل انسان ہوتی ہے۔ وہ متکبر اور سرکش اور پریپی عمل کرتی ہے اور ... UGH! اس کا مقابلہ نہیں کرسکتا۔ صرف اتنا ہی نہیں ، لیکن شو میں ہر شخص کے پاس ہمیشہ اچھ clothesے کپڑے ہوتے ہیں۔ یہاں تک کہ نیرڈ! اس کی الماری مجھ سے بہتر ہے ، اور میرا اچھ freا اچھakingا مہذب ہے۔ کسی کو پرواہ نہیں ہے اگر پی سی اے میں موجود ہر شخص آپ سے محبت کرتا ہے ، زوئے ، اور آپ کے لئے کچھ بھی کرے گا ، یہاں تک کہ اگر اس کا مطلب ہے کہ ان کا دائیں بازو دیا جائے۔ لیکن ان گتے کے حرفوں سے قطع نظر ، پلاٹ تخلیقی ہیں۔ روزمرہ کی چیزیں نہیں۔ وہ دلچسپ اور دل لگی ہیں۔ ہنسی مذاق عموما good اچھے مزاج اور مزاج کے ہوتے ہیں ، لیکن کردار اتنے کاغذی فلیٹ ہوتے ہیں کہ اس سے لطف اٹھانا مشکل ہوتا ہے۔ یہ شو واقعی اچھا ہوگا اگر ڈین سنیڈر نے اپنے مطلوبہ کرداروں کے بارے میں سوچنے میں تھوڑا سا زیادہ وقت لگایا ، کیونکہ وہ ہیں کتنا عام ، اتنا بورنگ ہے کہ یہ لنگڑا اور بیوقوف ہے۔ پوائنٹ: کسی کا وزن کم سے کم نہیں ، ہر ایک کے پاس سجیلا کپڑے ہوتے ہیں ، زوئے مریم سو کی تعریف ہے ، کہانی کی لکیریں اچھی طرح سوچتی ہیں اور مزاح مزاح ہنسانے والا ہے۔ لیکن ایک بار پھر ، میں اس بات پر زور دینا چاہتا ہوں کہ کرداروں نے شو کو داغدار کردیا۔ اگر آپ کو لازمی ہے تو شو دیکھیں ، لیکن یہ مت بولو کہ اگر آپ کی آنکھوں سے خون بہنے لگے تو میں نے آپ کو انتباہ نہیں کیا۔",1
گھٹیا پن کے اس ٹکڑے کو دیکھنے کے بعد آپ کو پتہ چل جائے گا کہ چونے والے چونے گلی کے بائیں طرف کیوں چلاتے ہیں ... یہ فلم بالکل کوئی برانڈر ہے! لطیفے (اگر یہ اس کے لئے صحیح لفظ ہے ...) زیادہ تر ذیلی معیار (تقریبا 98٪) ہوتے ہیں اور کسی بھی طرح کے کارٹون لائن سے محروم رہ جاتے ہیں۔ پیسے بچائیں اور نشے میں پڑیں۔ شاید آپ اس فلم کا مکمل طور پر ضائع ہونے سے لطف اٹھائیں ، شاید!,1
میں یہ کہنا چاہتا ہوں جب سے میں نے پہلی بار فلم دیکھی تھی ، میں اب بھی اپنے کسی بھی بچوں یا پوتے پوتیوں کو یہ دیکھنے کی اجازت نہیں دوں گا۔ کم از کم اس وقت تک نہیں جب تک میں انھیں نہ کہوں اور وہ سمجھ جائیں کہ یہ مکمل طور پر افسانہ ہے۔ صرف یہ کہ میں نے دیکھا کہ یہ صحیح تھا کہ جانور صندوق پر چلے گئے ، باقی سب کچھ غلط تھا۔ لوط اور نوح بحری قزاقوں کی طرح سمندر پر لڑ رہے ہیں۔ اس بات کو یقینی بنائیں کہ آپ اپنے بچوں کو دیکھنے سے پہلے انھیں اصل کہانی سناتے ہیں ، لیکن واقعی اس وقت تک کہ وہ اتنے بوڑھے ہوجائیں کہ یہ حقیقت نہیں ہے کہ ان میں بائبل کا گندگی کا نظارہ ہوسکتا ہے۔ یہ بائبل کی بدترین فلم تھی جو میں نے پہلے کبھی نہیں دیکھی۔ بروس اور ایوین الل betterٰہ بہت بہتر تھے اور انھیں پڑھانا زیادہ تھا۔ اپنے بچوں کو وہ دیکھنے دیں,1
افسوس کی بات ہے کہ ان دنوں وہ فلمی میلوں میں جانے کی کیا کوشش کررہے ہیں۔ مجھے ایک بظاہری اس لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے لمبے بیٹھے بیٹھ جاتے تھے۔ فیسٹیول کے منصوبہ سازوں نے ایک زبردست خصوصیت کے ساتھ اس خوفناک مختصر کی جوڑی بنائی۔ مجھے صرف خوشی ہے کہ اس کی خصوصیت اچھی تھی ، ورنہ میں ایک بہت ہی خوشگوار کیمپیر نہ ہوتا! کامیڈی شارٹ فلم کے لئے اس کی کوئی ہنسی نہیں آتی۔ عنوان یہ سب کہتے ہیں۔,1
یہ بہت خراب ہے کہ کوئی بھی اس فلم کے بارے میں کچھ نہیں جانتا ہے ، اور یہ لوگوں کو یہ بتا دیتا ہے کہ ریپ کا ریڑھ کی ہڈی کا نل ہے۔ اور آپ جانتے ہو ، مجھے افسوس ہے کہ مجھے اس سے بہتر کوئی تبصرہ نہیں ہے ، لیکن اس کی وجہ سے ، فلم لے جاو اور اسے دیکھو ، اور پھر اپنے تمام دوستوں کو بھی ، دیکھنے کی طرح ، اسے دیکھنے کے لئے تیار کرو۔,0
مایوس کن اور پریشان کن۔ اسکرائٹ رائٹر کو انسانی فطرت کے بارے میں کوئی صحیح ادراک نہیں ہے بلکہ اس کی بجائے اس نے اس کے بجائے گھٹیا انداز میں ایک دوسرے کے ساتھ مل کر تالے ڈالے۔ گہرائی میں کریکٹر کی کھوج نہیں کی جاتی ہے۔ یہ کٹھ پتلی ہیں جو اس نے ایک پلاٹ میں ڈوبے ہیں اس کا کھلے عام اعتراف ہے کہ اسے ایک ڈرامائی عنصر کی ضرورت ہے ، اس کی ماں کے ساتھ اس کی بیٹی کے عاشق کے ساتھ تعلقات ہیں۔ این ریڈ کو کچھ اچھ .ا حالات اور خطوط دیئے جانے کے باوجود ایک عمدہ کارکردگی پیش کی جاتی ہے ، جیسے اس کی ناراض بیٹی کو آنکھوں میں گھسیٹنے کی اجازت دینا غیر فعال طور پر کھڑا ہے۔ اسکرپٹ میں ڈیرن (ڈینیئل کریگ) کو بطور ڈاکٹر جییکل / مسٹر پیش کیا گیا ہے۔ ہائیڈ بغیر کسی اشارے کے کیوں ، سوائے اس کے کہ وہ بڑے منظر سے پہلے ہی کوکین کو چھین لے۔ ایک پختہ مصنف اس موضوع کے ساتھ اور بھی بہت کچھ کرسکتا تھا۔,1
"توانائی اور رقم کا کیا ضیاع ہے۔ ایمیلیو ایسٹویز مکمل طور پر ضائع ہوچکی تھی اور زیادہ تر غیر استعمال شدہ تھی۔ جون لوویٹز بہت ہی ہلکے سے دل لگی لیکن بے مقصد تھا۔ ہیری ڈین اسٹینٹن۔ پریشان کیوں ہو؟ اور کیا یہ صرف میں تھا یا کِری ووہرر بمشکل اس میں کام کرسکتا تھا۔ کہانی بہت ہی عدم موجود تھی اور واقعی ناگوار تھی۔ میرے سب سے بڑے مسئلے میں پیش آنے والے واقعات پر کرداروں کا رد theعمل تھا۔ جیسے سرف ""ڈیوڈس"" ہر بار اپنی جانیں دے رہے ہیں جب انہیں آخری ششماہی میں خطرہ لاحق تھا؟ اس کے بارے میں آپ نے کبھی بھی انہیں ایک بار سرف نہیں دیکھا !! کچھ مناظر کے سیٹ اپ نے کافی حد تک تنخواہ نہیں لی جس سے ہمیں لاتعلقی کا سامنا کرنا پڑا۔ اس ""مووی"" میں واقعی کچھ بھی حقیقت یا حقیقی نہیں محسوس ہوا۔ صرف اچھی چیزیں ہی میں کہہ سکتا ہوں کہ منظر کشی میں سے کچھ (بہت ہی کم) اچھی طرح سے فلمایا گیا تھا اور کچھ مناظر قدرے دلچسپ تھے۔ جب وہاں بہت ساری بہتر بیکار فلمیں نظر آتی ہوں تو اسے مت دیکھیں۔",1
یہ آؤٹر اسپیس دوم سے آگیا ایک بہت اچھی فلم ہے جس میں اچھی کاسٹ ہے جس میں برائن کیروین ، الزبتھ پیینا ، جوناتھن کیراسکو ، ایڈرین اسپرکس ، بل میک کین ، ڈین نورس ، ڈان زییک ، لارین ٹییوس ، مکی جونز ، آئینہ بیٹیسٹ ، جیری گیلس ، اور ہاورڈ مورس! ان سب اداکاروں کی اداکاری بہت اچھی ہے۔ کیروین اور نورس واقعی اس فلم میں عمدہ ہیں۔ میں نے سوچا کہ انہوں نے عمدہ کارکردگی کا مظاہرہ کیا۔ سنسنی خیز واقعی اچھی ہے اور اس میں سے کچھ حیرت انگیز ہے۔ فلم بہت اچھی فلمایا گیا ہے۔ موسیقی شرلی واکر نے بہت عمدہ بنائی ہے۔ فلم کافی دلچسپ ہے اور فلم واقعتا آپ کو آخر تک چلتی رہتی ہے۔ یہ بہت اچھی اور سنسنی خیز فلم ہے۔ اگر آپ برائن کیروئن ، الزبتھ پیونہ ، جوناتھن کیراسکو ، ایڈرین اسپرکس ، بل مک کین ، ڈین نورس ، ڈان زییک ، لارین ٹییوس ، مکی جونس ، فلم کی باقی کاسٹ ، اسرار ، سائنس فائی ، تھرلرز ، ڈرامہ اور پسند کرتے ہیں۔ دلچسپ ایکشن فلمیں پھر میں آپ کو زور دیتا ہوں کہ آج یہ فلم دیکھیں۔ مووی نٹبال کا نوٹ: میں نے دیکھا کہ یہ دوسری فلم ہے کہ ڈین نورس اور مکی جونز ایک ساتھ فلم میں تھے۔ دوسرا کلاسک پرتشدد مہاکاوی کل یاد! ایک اور اجنبی ٹمٹماہٹ میں انہیں دیکھ کر مضحکہ خیز! اگر آپ اجنبی فلمیں اور / یا غیر ملکی کا مضمون پسند کرتے ہیں تو میں بھی مندرجہ ذیل فلموں کی سفارش کرتا ہوں: ایک اور دنیا سے متعلق چیز ، دن کا ارتھ اسٹڈ اسٹیل ، وار آف دی ورلڈز (1953 اور 2005) ، ہارر ایکسپریس ، یو ایف او واقعہ ، حملہ دی باڈی اسنیچرس (1978) ، ای ٹی ایکسٹرا ٹریسٹریل ، جان کارپینٹرس ڈھنگ ، کرول ، دی ریٹرن آف دی ایلینس: مہلک سپون ، ٹائم واکر ، میرا سائنس پروجیکٹ ، ہاورڈ ڈک ، جان ، کارپینٹر اسٹار مین ، جان کارپینٹر وہ براہ راست ، میک اور میں ، ایکسپلورر ، مریخ سے حملہ آور ، ایلین سیڈ ، اباس ، کمیونین ، مضافاتی کمانڈو ، آسمان میں آگ ، آمد ، مریخ کے حملے! مرد ، بلیک I & 2 ، اسٹیفن کنگ کا ڈریم کیچر ، ایکسٹرو 3: اسکائیز ، بائٹ فیلڈ ارتھ: سال 3000 کے لئے ایک ساگا ، اسٹار گیٹ ، کٹھ پتلی ماسٹرز ، جان کارپینٹر کا دیامان ، یوم آزادی ، لائف فارم ، رابطہ ، ایکس فائلیں: فائٹ فیوچر ، روز ویل: ایلینز اٹیک ، فیکلٹی ، مشن ٹو مریخ ، پچ بلیک ، ارتقاء ، کے پیکس ، اشارے ، خاموش انتباہ ، فراموشڈ ، ایلین ہنٹر ، اسپیس بالز ، ایلین ، ایلینز ، ایلین 3 ، شکاری اور شکاری 2 ، اے وی پی: ایلین بمقابلہ۔ شکاری ، پوری اسٹار وار کہانیاں (ایک نئی امید ، سلطنت نے پیچھے ہٹنا ، جدی کی واپسی (اصل اور خصوصی نسخے!) ، پریت کا خطرہ ، کلون کا حملہ ، اور بدلہ سیٹھ) ، اسٹار کا پورا ٹریک مووی ساگا (اسٹار ٹریک: دی موشن پکچر ، خانہ کا غصہ ، تلاش کی تلاش ، سفر کا گھر ، آخری فرنٹیئر ، دریافت ملک ، نسلیں ، پہلا رابطہ ، بغاوت ، اور نمیسس) اور اسٹیفن کنگ کی آئی ٹی!,0
"مسٹر. BASEBALL پیراڈوکس کی ایک فلم ہے۔ ""روشنی ، کھیلوں کی مزاحیہ"" کے طور پر تحریری اور فلمایا گیا ہے ، اس میں واقعی کیپرا کے بہترین لوگوں میں سے ایک انسانی اور آفاقی کی طرح دل دہلا دینے والا مرکز ہے۔ پلاٹ کی سطح پر ، آپ کو بیس بال ، جو ایک عمدہ پرانا امریکی کھیل ہے ، جیسے جاپان میں کھیلا جاتا ہے ، کی پیراڈوکس ہے - اس میں امریکی اقدار کو ختم کر دیا گیا ہے اور اس کھیل پر جاپانی اقدار مسلط ہیں۔ (کچھ سطحی ""اسپورٹس کامیڈی"" جیک کے اس بے بنیاد کفر سے نکلتے ہیں کہ جاپان میں ""باسہ بورو"" کس طرح کھیلا جاتا ہے۔) آپ کے پاس ایک مرکزی کردار بھی ہے جو ایک پہاڑی ، عمر رسیدہ بیس بال اسٹار کے طور پر پیش کیا گیا ہے ، لیکن کون ہے اصل میں بالکل نادان۔ نواز بال نے اسے بڑھتے ہوئے ملتوی کرنے کی اجازت دی۔ اور آپ کے پاس ایک مرکزی کردار ہے جو اپنی زندگی میں ان تبدیلیوں کے خلاف سخت مزاحمت کر رہا ہے جو اس پر مجبور ہو رہے ہیں ، ایک نئے ملک کے بیچ ، ایک نیا مینیجر ، ایک نئی ٹیم کے درمیان ، زندگی نے جو کرب بال دیا ہے اسے قبول کرنے سے انکار کردیا۔ اور ایک نئی گرل فرینڈ ، جس نے سب نے اسے خوش آمدید کہا اور اسے قبول کرنے کی کوشش کی۔ بھاری چیزوں کی طرح آواز ہے؟ واقعی نہیں۔ یہ دلکش ""ثقافتوں کا تصادم"" مزاحیہ ہے جو قومی ، کھیلوں ، رومانٹک اور پیشہ ورانہ سطح پر ہوتا ہے۔ لیکن اگر آپ اسے سنجیدگی سے دیکھتے ہیں تو ، آپ کو ایک ایسے شخص کے بارے میں بھی ایک عمدہ کہانی ملے گی جس نے اپنی ناپائیداری کو چھوڑنا ہے اور زندگی میں بہت دیر سے (ذاتی تکلیف کی وجہ سے) بہت بڑا ہونا ہے ، اور ان جگہوں پر کامیابی پائی ہے جس کی اسے کبھی توقع نہیں تھی . مجھے کہانی بہت پسند ہے ، لیکن سیلیک کی کارکردگی پر بھی مجھے بہت احترام ہے۔ وہ ایک بدصورت امریکی ، لوگوں کی توہین کرنے اور عوام میں گستاخیاں پھینکنے کے ل his اپنی دشواری (لفظی طور پر) کی زحمت کرتا ہے ، پھر ہمیں اس کردار کے اندر اس کی مایوسی کو سمجھنے دیتا ہے۔ اگر آپ مجھ جیسے تاکاکورا کین کے بڑے پرستار ہیں تو بھی اس سے کوئی تکلیف نہیں ہوتی ہے۔ مسٹر. باسبل حیرت انگیز ""بے گناہی سے محروم ہونا"" کہانی ہے۔",0
میرے خیال میں اس فلم میں سب سے بڑی مایوسی یہ تھی کہ ، آخر تک ، مجھے توقع تھی کہ کاسٹ کے اداکاری کے اساتذہ ٹوٹ جائیں گے اور اس کے لئے معذرت خواہ ہوں گے کہ اداکاری کتنی خراب ہے۔ جب آپ طاقتور موضوع ، شاندار مناظر اور ایک حیرت انگیز سیٹ اور شاندار نقشوں کی تخلیق میں کی جانے والی کوشش پر غور کریں تو یہ شرم کی بات ہے کہ اداکاری پر بہت کم توجہ دی گئی۔,1
"""یہ حیرت انگیز ہے کہ آپ کا بدترین خوفناک خواب ہمیشہ بہت دور لگتا ہے!"" ڈارک ہیبر کے کردار ، ایک شادی شدہ جوڑے (ایلن رک مین اینڈ پولی ہنٹر) اور ایک واہ بینڈ (نارمن ریڈس) ، پوشیدہ جنسی توانائی اور غداری سے بھرے کھیل میں پھسل رہے ہیں۔ اب اور پھر ٹینٹلائزنگ وقفے تناؤ میں اضافہ کرتے ہیں اور تشریحات کے لئے کافی جگہ دیتے ہیں۔ اچھی اداکاری اور ایک ایسی کہانی جو ، اگر دماغ کا استعمال نہیں کررہا ہے تو ، آپ کو الجھن میں چھوڑ دے گا۔ آپ کو کم سے کم دو بار اسے دیکھنا ہوگا۔ بہت طاقت اس کی غیر روایتی اور ایلن رک مین میں ہے۔ وہ لوگ جو اس سے پیار کرتے ہیں وہ اس فلم کو پسند کریں گے۔ اختتامیہ: یہ کوئی عام پرائم ٹائم فلم نہیں ہے بلکہ ٹھیک ہے!",0
ہم ننگے شہنشاہ کے پریوں کی کہانی میں نہیں ہیں۔ ہم بیوقوف بنائے بغیر ، اعتراف کرتے ہوئے ، جو ہم دیکھتے ہیں اس کی سچائی کا اعتراف کر سکتے ہیں ، کہ یہ شو بہت سے پہلوؤں میں محض سمجھ سے باہر ہے اور یہ بات واضح ہے ، کہ اس کا زیادہ تر حص conceptہ حقیقی تصور کے بغیر خالص بدیہی سے پیدا کیا گیا تھا۔ ظاہر ہے ، بہت سارے لوگ اس طرح کی چیزیں. میں نہیں کرتا میں اچھی طرح سے سوچ اور پلانڈ شو کو ترجیح دیتا ہوں۔ اور میں یہ بھی اعتراف کرتا ہوں کہ یہ شو میرے ذائقہ اور بوریت کے لئے بہت سنجیدہ ہے ... ان محبتوں اور منشیات کی کہانیاں ... بہت سسپنس (ڈلاس جیسے) کے ساتھ بہت سارے دلچسپ صابن موجود ہیں ، لیکن جڑواں چوٹیاں پکڑ نہیں پائیں۔ میری توجہ مجھے کوپر اور گورڈن کول کے علاوہ ان لوگوں کی کوئی پرواہ نہیں ہے۔,1
ہیلو یہ میں ڈریک کینن ہوں اور میں آپ کو کینونائٹ کے پہلے جائزہ شو میں خوش آمدید کہتا ہوں۔ اس ہفتے کے لئے میری فلم قابل بحث تھی ، کس راستے میں کون سا فلم ، کونسی عمدہ فور اسٹار مہاکاوی انتخاب کروں گا ، اندازہ لگائیں کہ میں نے ایک اسی کو کھینچنے اور دوسرے راستے پر جانے کا فیصلہ کیا ہے ، میں نے اس فلم کا جائزہ لینے کا فیصلہ اتنا ظلم کیا ہے کہ یہ مکمل طور پر کیا ایک بہت ہی منفرد تصور ہو سکتا ہے کو مار ڈالا. میں آج جس فلم کا جائزہ لوں گا وہ اتپریورتی قاتل اسنو مین کا جیک فراسٹ ٹو انتقام ہے۔ اس فلم کے ستاروں میں کرسٹوفر آل پورٹ سیم ٹلر ، آئیلین سلی انی ٹلر ، مارشل کلارک کے طور پر مارلا ڈیوڈ ایلن بروکس ، ایجنٹ مینر کے طور پر ، شان پیٹرک مرفی ، کرنل کی حیثیت سے رے کوونی اور اسکاٹ میکڈونلڈ خود قاتل اسنو مین جیک شامل ہیں۔ فراسٹ.یہ سمجھنا مشکل ہے کہ یہ فلم اسی سیریز میں تھی جس نے ہمیں ناقابل یقین حد تک مضحکہ خیز جیک فراسٹ (گاجر کا منظر پسند کیا) دیا ، لیکن اس پر یقین کرنا بھی مشکل ہے کہ یہ بالکل اسی کاسٹ ہے۔ اس جزیرے پر پہنچتے ہی فلم میرے لئے برباد ہوگئی اور کیپٹن فن کو متعارف کرایا گیا۔ اس کے کردار کی کیا بات تھی اور وہ ہارر فلم میں کیسے فٹ بیٹھ گیا؟ صرف ایک ہی ممکن وجہ جس کی وجہ سے میں دیکھ سکتا تھا وہ یہ ہے کہ وہ ہمیں ایک ایسا کردار دینا چاہتے ہیں جو کل قاتل سنو مینوں کا چارہ تھا۔ سیم ٹیلر زیادہ بے ہودہ دکھائی دے رہا تھا اس وقت اس نے اصل میں کیا ، اینٹی فریز کے بارے میں اس کی گھبراہٹ میں نے ایک فلم میں دیکھا تھا سب سے افسوسناک ڈسپلے میں سے ایک تھا۔ تاہم ان کی اہلیہ ان چند روشن مقامات میں سے ایک تھی۔ اس نے ایک اہم خاتون کے طور پر اپنا کردار ادا کیا۔ خالص بیوقوفی کی فلم میں وہ ایک آواز کی آواز تھی۔ وہ منظر جہاں اس نے اندازہ لگایا کہ سنو مینوں کو کیسے مارنا ہے وہ فلم کا سب سے متوقع حص partsہ تھا۔ رے میکڈونلڈ نے جیک فراسٹ کی حیثیت سے ایک بار پھر بہت اچھا کام کیا اس کے باوجود کہ اسے دیا گیا تھا۔ اگر یہ ایسے کمزور کرداروں کے لئے نہ ہوتا تو وہ چاکی ، فریڈی اور جیسن کی طرح امر ہوسکتے تھے۔ ہنس اگر آپ کو لازمی ہے لیکن جب بات اس پر آتی ہے تو جیک فراسٹ کی بات ہوئی ، اسے مزاح تھا ، اور سب سے اہم بات اس کے پاس بلا شبہ شیطانی لکیر تھی۔ یہ فلم اتنی زیادہ ہوسکتی تھی ، یہ ایک بہت بڑی فرنچائز کا تسلسل ہوسکتا تھا ، اس کے بجائے جیک فراسٹ تھری بنانے کا کوئی منصوبہ منسوخ کر دیا گیا ہے۔ یہ فلم میرے لئے دس میں سے دو دو ملتی ہے ، اور خوش قسمتی ہے کہ اسے ایک بھی مل جاتا ہے۔,1
مجھے یاد ہے جب اس کے سامنے آنے کے وقت انہوں نے اس بارے میں بڑا سودا کیا تھا۔ انہوں نے ہر ہفتے ڈبلیو ڈبلیو ایف ٹی وی پر کلپس دکھائے اور ہر ایک پرجوش تھا۔ اس نے افتتاحی ہفتہ کو انڈیانا جونز اور آخری صلیبی جنگ کے پیچھے دوسرے نمبر پر شروع کیا۔ پھر اس نے ایک ناگوار حرکت کی۔ ناقدین کو اس فلم سے نفرت ہے۔ مجھے ایک اچھا جائزہ دیکھنا یاد نہیں ہے۔ ہر ایک نے اتفاق کیا کہ یہ برا اور بعض اوقات متنازعہ تھا۔ میں نہیں جانتا تھا کہ اس کا مطلب اس کے بعد ہے لیکن اب میں اس وقت سے کرتا ہوں جب فلم ہم جنس پرستوں کی سلاخوں کا حوالہ دیتی ہے ، خواتین کو سخت تھپڑ مارا جاتا ہے اور قریب قریب عصمت دری کی جاتی ہے اور ایک مکروہ نظر بار روم روم میں بہہ جاتا ہے جس کی وجہ سے بہہ جاتا ہے۔ جب میں چھوٹا تھا ، میں نے اس کی پرواہ نہیں کی۔ یہ ہلکمانیہ تھا ، بھائی !!! اب مجھے یہ بہت برا لگتا ہے ، لیکن پھر بھی ایک بار دیکھنے میں مزہ آتا ہے جب اس کا جوڑا بوڈسلام کے ساتھ جوڑا جاتا ہے (جس کی کہانی بہتر ہوتی ہے)۔ پہلے ، ہلک ہوگن کی اداکاری کی مہارتیں بہترین نہیں ہیں۔ وہ پہلو والا ہے جیسا کہ اس ریسلنگ کے رنگ میں ادا کرتا ہے۔ اور دراصل ، رپ اور ہولک ایک دوسرے سے دور نہیں ہیں۔ کرٹ فلر ایک اچھا اداکار ہے ، لیکن وہ برا آدمی کھیلنا اچھا نہیں ہے۔ کامیڈی اور اعصابی ڈرامہ کرداروں میں وہ بہتر ہے۔ وہ صرف بریل کے طور پر قابل اعتماد نہیں ہے۔ اس فلم میں کردار کی زیادہ ترقی نہیں ہوسکی ہے اور جن کو تکلیف ہوئی ہے وہ رینڈی ، رپ کے بھائی اور چارلی ٹرینر کے کردار ہیں۔ ٹنی لسٹر زیوس کو اسی طرح کھیلتا ہے جس طرح اسے کھیلنا چاہئے ، لہذا وہاں کوئی پریشانی نہیں ہے۔ جان سویرنس قابل گزرنے کے قابل ہے اور آپ سب کے لئے نرم گوٹھوں والی ، اس کے پاس ایک زیر جامہ منظر ہے۔ آخر آپ سمجھیں کہ آخر کیا بات ہے؟ اس (جیسے دوسرے ریسلنگ فلموں یا فلموں میں جو پہلوانوں کو مرکزی اسٹار کی حیثیت سے پیش کرتے ہیں) اپنا دماغ بند کردیں۔ اگر آپ ایسا کریں گے تو آپ اس سے زیادہ لطف اٹھائیں گے۔,1
یہ واقعی جرم کی خوشی تھی ... میں نے ٹریلر اور تمام اشتہارات دیکھے ، لہذا مجھے لگا 'کیوں نہیں اس وی ایچ ون فلم کو چیک کریں؟' اور ، جیسے کہ وہ ٹی وی پر کہتے تھے ، 'مجھے یقین نہیں آتا کہ میں نے ساری چیز دیکھی ہے!' کوئن اور حارث اعتماد کے مطابق لڑکے لڑکے تھے ، اور ، اگرچہ لہجے بعض اوقات ایک طرح سے بالا اور سمجھنے میں مشکل تھے ، مجھے اس بات چیت کو بھی قابل اعتماد پایا گیا۔ فلم نے لین / ایم سی کے پُرجوش رشتہ کو چھوا اور دکھایا کہ کس طرح ، وہ دو لڑکے تھے جو ایک ساتھ قریب میں بڑھے اور موسیقی کا شوق شیئر کیا - حالانکہ اس کے پاس مختلف معاملات اور ذاتی ضروریات ہیں۔ آپ اپنے آپ کو یہ خواہش کرتے ہوئے دیکھتے ہو کہ وہ ٹیکسی میں گھس کر کسی تعل reق آمیز اتحاد کے لئے چھلکیں گے جو دنیا کی جرابوں کو کھٹکھٹا کر رکھ دیتا ہے ، لیکن آپ نے بھی اس کی وجہ سے اس کی زیادہ تعریف حاصل کی کہ وہ کیوں نہیں,0
