input,index,label,token
"['منڈلوں', 'کے', 'دیہاتوں', 'مےں', 'اچانک', 'بارش', 'اور', 'ہواؤں', 'سے', 'آموں', 'اور', 'املی', 'کے', 'درختوں', 'اور', 'دھان', 'کی', 'کھڑی', 'فصلوں', 'وغیرہ', 'کو', 'بھی', 'کافی', 'نقصان', 'ہوا', 'ہے', '۔']",19,7,وغیرہ
"['یہ', 'کام', 'مرکز', 'نے', 'نہیں', 'کیا', 'ہے', '۔']",4,7,نہیں
"['عالمی', 'رینکنگ', 'مےں', '42', 'واں', 'مقام', 'رکھنے', 'والی', 'ونسی', 'نے', 'بارسیلونا', 'مےں', 'اپنی', 'کامیابیوں', 'کا', 'سلسلہ', 'بھی', 'وسیع', 'کر', 'لیا', 'ہے', 'اور', 'وہ', 'یہاں', '14', 'میچس', 'جیت', 'چکی', 'ہےں', 'جبکہ', 'انہیں', 'صرف', 'اےک', 'مےں', 'شکست', 'ہوئی', 'ہے', '۔']",4,7,واں
"['بچوں', 'کے', 'حقوق', 'کے', 'لئے', 'کام', 'کرنے', 'والی', 'تنظیموں', 'نے', 'ریاست', 'کے', 'قبائلی', 'زدہ', 'علاقوں', 'میں', 'بچوں', 'کو', 'بہتر', 'تعلیم', 'کی', 'فراہمی', 'میں', 'ریاستی', 'حکام', 'کو', 'ناکام', 'بتایا', '۔']",13,7,زدہ
"['اس', 'کے', 'والدین', 'شیخ', 'مستاندی', 'اور', 'شیخ', 'فارچو', 'نے', 'اپنی', 'نومولود', 'بچی', 'کی', 'معمول', 'سے', 'زیادہ', 'دیکھ_بھال', 'کرنے', 'کے', 'بجائے', 'اس', 'سے', 'چھٹکارا', 'پانے', 'کا', 'فیصلہ', 'کیا', '۔']",19,7,بجائے
"['بہت', 'سے', 'طلبا', 'کو', 'جیولوجیکل', 'سروے', 'آف', 'انڈیا', 'اور', 'او', 'این', 'جی', 'سی', 'جیسے', 'اداروں', 'مےں', 'ملازمت', 'حاصل', 'ہوئی', 'ہے', '۔']",1,7,سے
"['یہ', 'چھوٹا', 'سا', 'آرام', 'گھر', 'اےک', 'چھوٹی', 'سی', 'پہاڑی', 'پر', 'تھا', 'جو', 'چاروں', 'طرف', 'سے', 'بلند', 'برف_پوش', 'پہاڑوں', 'سے', 'گھرا', 'ہوا', 'تھا', '۔']",2,7,سا
"['حضور', 'صلی', 'اللہ', 'علیہ', 'وسلم', 'نے', 'بھی', 'نوش', 'فرمایا', 'اور', 'صحابہ', 'اکرام', 'مےں', 'تقسیم', 'کر', 'دیا', '۔']",2,7,اللہ
"['ذرائع', 'کے', 'مطابق', 'جج', 'صاحب', 'کا', 'کنٹریکٹ', 'حال', 'ہی', 'میں', 'ختم', 'ہو', 'گیا', 'تھا', '۔']",4,7,صاحب
"['حضور', 'صلی', 'اللہ', 'علیہ', 'وسلم', 'نے', 'بھی', 'نوش', 'فرمایا', 'اور', 'صحابہ', 'اکرام', 'مےں', 'تقسیم', 'کر', 'دیا', '۔']",4,7,وسلم
"['اور', 'کیڈمیم', 'کے', 'پےنٹ', 'خصوصاً', 'ریلوں', 'کو', 'رنگ', 'و', 'روغن', 'کرنے', 'کے', 'لیے', 'استعمال', 'کیے', 'جاتے', 'ہیں', '۔']",8,7,و
"['شاید', 'چھوٹی', 'عمر', 'مےں', 'شریکِ', 'حیات', 'کا', 'ساتھ', 'چھوٹ', 'جانے', 'کے', 'بعد', 'سماج', 'کی', 'عائدکردہ', 'ناحق', 'پابندیوں', 'نے', 'انہیں', 'اس', 'طرح', 'کی', 'سوچ', 'کا', 'حامل', 'بنا', 'دیا', 'تھا', 'اور', 'پھر', 'یہ', 'سوچ', 'گویا', 'ان', 'کی', 'فطرت', 'کا', 'اےک', 'حصہ', 'بن', 'گئی', '۔']",32,7,گویا
"['کتنے', 'افسوس', 'کی', 'بات', 'ہے', '!', 'کہ', 'ہماری', 'اکثریت', 'بڑی', 'خالہ', 'کی', 'طرح', 'اپنا', 'قیمتی', 'وقت', 'یہ', 'سوچنے', 'مےں', 'ضائع', 'کر', 'دیتی', 'ہے', 'کہ', 'دوسرے', 'ہمارے', 'بارے', 'مےں', 'کیا', 'سوچتے', 'ہیں', '۔']",29,16,سوچتے
"['یہ', 'سلیکٹ', 'کمیٹی', 'بہت', 'جلد', 'اپنی', 'رپورٹ', 'پیش', 'کرےگی', '۔']",8,16,کرےگی
"['انہوں', 'نے', 'کہا', 'کہ', 'مایاوتی', 'کو', 'ووٹ', 'اس', 'لیے', 'مسلمانوں', 'نے', 'کم', 'دیے', 'کیونکہ', 'مایاوتی', 'حکومت', 'ان', 'کی', 'توقعات', 'پر', 'نہیں', 'اتری', '۔']",21,16,اتری
"['یوگا', 'گرو', 'بابا', 'رام', 'دیو', 'کی', 'جانب', 'سے', 'رشوت_ستانی', 'کے', 'موضوع', 'کو', 'زیر', 'بحث', 'لائے', 'جانے', 'کے', 'اےک', 'سوال', 'کے', 'جواب', 'مےں', 'کانگریس', 'کے', 'سینئر', 'قائد', 'ڈگ', 'وجئے', 'سنگھ', 'نے', 'کہا', 'کہ', 'بابا', 'رام', 'دیو', 'کو', 'چاہیئے', 'کہ', 'وہ', 'یوگا', 'کی', 'پراکٹس', 'پر', 'توجہ', 'دیں', '۔']",14,16,لائے
"['عالمی', 'رینکنگ', 'مےں', '42', 'واں', 'مقام', 'رکھنے', 'والی', 'ونسی', 'نے', 'بارسیلونا', 'مےں', 'اپنی', 'کامیابیوں', 'کا', 'سلسلہ', 'بھی', 'وسیع', 'کر', 'لیا', 'ہے', 'اور', 'وہ', 'یہاں', '14', 'میچس', 'جیت', 'چکی', 'ہےں', 'جبکہ', 'انہیں', 'صرف', 'اےک', 'مےں', 'شکست', 'ہوئی', 'ہے', '۔']",26,16,جیت
"['یہاں', 'پر', 'مخاطب', 'کرتے', 'ہوئے', 'کہا', 'کہ', 'ترکاری', 'مارکٹ', 'کامپلیکس', 'تعمیر', 'کرنے', 'کے', 'لئے', 'حکومت', 'سے', 'علیحدہ', 'فنڈس', 'منظور', 'کروائے', 'گئے', '۔']",19,16,کروائے
"['شاید', 'چھوٹی', 'عمر', 'مےں', 'شریکِ', 'حیات', 'کا', 'ساتھ', 'چھوٹ', 'جانے', 'کے', 'بعد', 'سماج', 'کی', 'عائدکردہ', 'ناحق', 'پابندیوں', 'نے', 'انہیں', 'اس', 'طرح', 'کی', 'سوچ', 'کا', 'حامل', 'بنا', 'دیا', 'تھا', 'اور', 'پھر', 'یہ', 'سوچ', 'گویا', 'ان', 'کی', 'فطرت', 'کا', 'اےک', 'حصہ', 'بن', 'گئی', '۔']",25,16,بنا
"['انھوں', 'نے', 'تمام', 'ملازمین', 'کو', 'لکھے', 'گئے', 'اےک', 'کھلے', 'مکتوب', 'مےں', 'کہا', 'کہ', 'آخر', 'چند', 'پائلٹس', 'اس', 'طرح', 'کی', 'بےصبری', 'کا', 'مظاہرہ', 'کیوں', 'کر', 'رہے', 'ہےں', 'اور', 'اتنے', 'غیرذمہ_دار', 'کیوں', 'ہو', 'گئے', 'ہےں', '؟']",5,16,لکھے
"['سرکاری', 'خبررساں', 'ایجنسی', 'کی', 'جانب', 'سے', 'بھی', 'احتجاج', 'کے', 'دوران', 'فائرنگ', 'اور', 'ہلاکتوں', 'کے', 'بارے', 'مےں', 'کچھ', 'بھی', 'کہنے', 'سے', 'گریز', 'کیا', 'گیا', 'ہے', 'اور', 'صرف', 'یہ', 'کہا', 'گیا', 'ہے', 'کہ', 'احتجاجیوں', 'اور', 'راہ_گیروں', 'کو', 'تصادم', 'سے', 'بچانے', 'آنسو', 'گیس', 'کے', 'شیلس', 'برسائے', 'گئے', '۔']",37,16,بچانے
"['نیلگیری', 'ماؤنٹین', 'ریلوے', 'کے', 'میتو', 'پلائم', 'کونور', 'سیکشن', 'سے', 'اس', 'ٹرین', 'کا', 'آغاز', '15', 'جون', '1899', 'ء', 'کو', 'عمل', 'میں', 'آیا', 'تھا', ',', 'جبکہ', '1908', 'ء', 'میں', 'اس', 'ٹرین', 'کو', 'اودھاگامنڈلم', 'تک', 'وسعت', 'دی', 'گئی', 'تھی', '۔']",33,16,دی
"['اور', 'کیڈمیم', 'کے', 'پےنٹ', 'خصوصاً', 'ریلوں', 'کو', 'رنگ', 'و', 'روغن', 'کرنے', 'کے', 'لیے', 'استعمال', 'کیے', 'جاتے', 'ہیں', '۔']",14,16,کیے
"['ایک', 'وفد', 'جس', 'کی', 'قیادت', 'پاکستان', 'کے', 'دریائے', 'سندھ', 'کے', 'آبی', 'کمیشن', 'کے', 'صدرنشین', 'جماعت', 'علی', 'شاہ', 'کرےں', 'گے', '،', '30', 'مئی', 'کو', '5', 'روزہ', 'دورہ', 'پر', 'ہندوستان', 'روانہ', 'ہوگا', '۔']",17,16,کرےں
"['پونے', 'ریلوے', 'اسٹیشن', 'کے', 'پلیٹ', 'فارم', 'نمبر', 'ایک', 'پر', 'ملک', 'کی', 'پہلی', 'سوپرفاسٹ', 'ٹرین', '،', 'دکن', 'کوئن', '،', 'جو', 'ممبئی', 'سے', 'پونے', 'کو', 'جوڑتی', 'ہے', '،', 'آج', 'اپنے', 'وجود', 'کے', '80', 'ویں', 'سال', 'میں', 'داخل', 'ہونے', 'پر', 'اسے', 'برتھ', 'ڈے', 'بے', 'بی', 'کی', 'طرح', 'سجایا', 'گیا', '۔']",44,16,سجایا
"['یوگا', 'گرو', 'بابا', 'رام', 'دیو', 'کی', 'جانب', 'سے', 'رشوت_ستانی', 'کے', 'موضوع', 'کو', 'زیر', 'بحث', 'لائے', 'جانے', 'کے', 'اےک', 'سوال', 'کے', 'جواب', 'مےں', 'کانگریس', 'کے', 'سینئر', 'قائد', 'ڈگ', 'وجئے', 'سنگھ', 'نے', 'کہا', 'کہ', 'بابا', 'رام', 'دیو', 'کو', 'چاہیئے', 'کہ', 'وہ', 'یوگا', 'کی', 'پراکٹس', 'پر', 'توجہ', 'دیں', '۔']",36,16,چاہیئے
"['یوگا', 'گرو', 'بابا', 'رام', 'دیو', 'کی', 'جانب', 'سے', 'رشوت_ستانی', 'کے', 'موضوع', 'کو', 'زیر', 'بحث', 'لائے', 'جانے', 'کے', 'اےک', 'سوال', 'کے', 'جواب', 'مےں', 'کانگریس', 'کے', 'سینئر', 'قائد', 'ڈگ', 'وجئے', 'سنگھ', 'نے', 'کہا', 'کہ', 'بابا', 'رام', 'دیو', 'کو', 'چاہیئے', 'کہ', 'وہ', 'یوگا', 'کی', 'پراکٹس', 'پر', 'توجہ', 'دیں', '۔']",44,16,دیں
"['یاد', 'رہے', 'کہ', 'فوجیوں', 'نے', 'سر', 'اور', 'سینے', 'کا', 'جو', 'نشانہ', 'لگایا', 'تھا', 'اس', 'نشانے', 'پر', 'لگنے', 'والے', 'فوت', 'ہو', 'گئے', 'لیکن', 'جو', 'نشانے', 'خطا', 'ہو', 'گئے', 'اُس', 'کی', 'وجہ', 'سے', 'سر', 'اور', 'سینے', 'سے', 'قریب', 'آنکھوں', 'پر', 'وہ', 'بلا', 'نازل', 'ہوئی', '۔']",16,16,لگنے
"['ذرائع', 'کے', 'مطابق', 'عسکریت', 'پسندوں', 'پر', 'سیکورٹی', 'فورسس', 'نے', 'فائرنگ', 'کی', 'تاہم', 'عسکریت_پسند', 'اندھیرے', 'کا', 'فائدہ', 'اٹھاکر', 'فرار', 'ہونے', 'میں', 'کامیاب', 'ہو', 'گئے', '-']",18,16,ہونے
"['جب', 'کبھی', 'بھی', 'آنکھ', 'کے', 'لیے', 'مریض', 'دواخانہ', 'پہنچتے', 'ہیں', 'تو', 'ڈاکٹروں', 'کی', 'عدم', 'دستیابی', 'سے', 'مریض', 'پریشان', 'ہو', 'جاتے', 'ہیں', '۔']",8,16,پہنچتے
"['شاید', 'چھوٹی', 'عمر', 'مےں', 'شریکِ', 'حیات', 'کا', 'ساتھ', 'چھوٹ', 'جانے', 'کے', 'بعد', 'سماج', 'کی', 'عائدکردہ', 'ناحق', 'پابندیوں', 'نے', 'انہیں', 'اس', 'طرح', 'کی', 'سوچ', 'کا', 'حامل', 'بنا', 'دیا', 'تھا', 'اور', 'پھر', 'یہ', 'سوچ', 'گویا', 'ان', 'کی', 'فطرت', 'کا', 'اےک', 'حصہ', 'بن', 'گئی', '۔']",8,16,چھوٹ
"['باقی', '28', 'اپریل', 'تک', 'مکمل', 'کرتے', 'ہوئے', 'تمام', 'مستحقین', 'کو', 'پرجاپرتھم', 'پروگرام', 'کے', 'تحت', 'منظوری', 'عمل', 'مےں', 'لائی', 'جائےگی', '۔']",17,16,لائی
"['واضح', 'رہے', 'کہ', 'لستھ', 'ملنگا', 'نے', 'سری', 'لنکا', 'بورڈ', 'کو', 'انگلینڈ', 'دورے', 'کے', 'لیے', 'اپنی', 'عدم_دستیابی', 'سے', 'آگاہ', 'کر', 'دیا', 'تھا', 'اور', 'کہا', 'تھا', 'کہ', 'ان', 'کے', 'گھٹنے', 'مےں', 'تکلیف', 'ہے', 'وہ', 'اس', 'کا', 'علاج', 'کرائیں_گے', 'لیکن', 'انہوں', 'نے', 'ممبئی', 'انڈینس', 'کی', 'جانب', 'سے', 'کھیلنا', 'جاری', 'رکھا', 'ہے', '۔']",44,16,کھیلنا
"['پاکستان', 'کرکٹ', 'بورڈ', 'کے', 'چیرمین', 'اعجاز', 'بٹ', 'کا', 'کہنا', 'ہے', 'کہ', 'ورلڈ', 'کپ', '2011', 'ء', 'کے', 'مقابلے', 'کی', 'میزبانی', 'کے', 'لیے', 'بڑھتے', 'ہوئے', 'تنازعہ', 'کا', 'حل', 'ہمارے', 'پاس', 'تیسرے', 'مقام', 'پر', 'اس', 'کے', 'انعقاد', 'کی', 'شکل', 'میں', 'موجود', 'ہے', 'تاہم', 'دبئی', 'میں', 'منعقد', 'ہونے', 'والے', 'اجلاس', 'میں', 'پوری', 'کوشش', 'کی', 'جائے', 'گی', 'کہ', 'مقابلوں', 'کا', 'انعقاد', 'پاکستان', 'میں', 'ہی', 'ہو', '-']",21,16,بڑھتے
"['اس', 'کے', 'علاوہ', 'بھی', 'آپ', 'کچھ', 'اور', 'بھی', 'کام', 'کی', 'باتیں', 'نوٹ', 'مےں', 'لکھ', 'سکتے', 'ہےں', '۔']",13,16,لکھ
"['اگر', 'اصلاح', 'کی', 'بات', 'کسی', 'بھی', 'طرف', 'سے', 'آئے', 'تو', 'ہماری', 'ذمہ_داری', 'ہے', 'کہ', 'اس', 'کا', 'ہم', 'تعاون', 'کریں', 'خواہ', 'شراب', 'بندی', 'ہو', 'یا', 'رشوت', 'کا', 'خاتمہ', 'ہو', '۔']",8,16,آئے
"['امریکی', 'فوج', 'اس', 'طرح', 'کی', 'انسانی', 'بنیادوں', 'پر', 'فراہم', 'کی', 'جانے', 'والی', 'امدادی', 'سرگرمیوں', 'میں', 'سرگرم', 'ہو', 'سکتی', 'ہے', 'لیکن', 'یہ', 'امداد', 'فی۔الحال', 'پاکستانی', 'فوج', 'اور', 'دیگر', 'امدادی', 'گروپس', 'کو', 'سونپی', 'جا', 'رہی', 'ہے', '۔']",30,16,سونپی
"['بی', 'جے', 'پی', 'رکن', 'پارلیمنٹ', 'ورون', 'گاندھی', 'پر', 'تنقید', 'کرتے', 'ہوئے', 'بی', 'جے', 'پی', 'کے', 'واحد', 'مسلم', 'رکن', 'پارلیمنٹ', 'سید', 'شاہنواز', 'حسین', 'نے', 'آج', 'کہا', 'کہ', 'پارٹی', 'کے', 'کچھ', 'لیڈروں', 'کی', 'جانب', 'سے', 'کی', 'گئی', 'کچھ', 'فرقہ', 'وارانہ', 'تقاریر', 'اور', 'بیانات', 'کی', 'وجہ', 'سے', 'وہ', 'مسلم', 'رائےدہندوں', 'میں', 'مشکل', 'میں', 'پھنس', 'گئے', 'تھے', '۔']",50,16,پھنس
"['شین', 'وارن', 'آئی', 'پی', 'ایل', 'مےں', 'راجستھان', 'رائلس', 'کی', 'قیادت', 'کر', 'رہے', 'ہےں', 'اور', 'اسٹیڈیمس', 'مےں', 'بھی', 'وہ', 'ایلزبتھ', 'ہرلے', 'کے', 'ساتھ', 'دیکھے', 'جا', 'رہے', 'ہیں', '۔']",22,16,دیکھے
"['انگریزوں', 'نے', 'اپنی', 'اس', 'پالیسی', 'کے', 'تحت', 'تاریخ', 'کو', 'توڑ', 'مروڑ', 'کر', 'پیش', 'کیا', 'اور', 'ملک', 'مےں', 'مسلم', 'حکمرانوں', 'اور', 'بادشاہوں', 'کی', 'جانب', 'سے', 'اختیارکردہ', 'فرقہ_وارانہ', 'ہم', 'آہنگی', 'اور', 'بھائی_چارہ', 'و', 'رواداری', 'کی', 'پالیسی', 'کے', 'حقائق', 'کو', 'مسخ', 'کر', 'دیا', '۔']",9,16,توڑ
"['اےک', 'گروپ', 'کو', 'لیموں', 'کا', 'ایسا', 'شربت', 'پلایا', 'گیا', 'جس', 'مےں', 'شکر', 'گھولی', 'گئی', 'تھی', 'جبکہ', 'دوسرے', 'گروپ', 'کو', 'مصنوعی', 'مٹھاس', 'والا', 'شربت', 'دیا', 'گیا', 'تھا', '۔']",7,16,پلایا
"['کانگریس', 'پارٹی', 'مےں', 'رہتے', 'ہوئے', 'کئی', 'ارکان', 'اسمبلی', 'جگن', 'موہن', 'ریڈی', 'کی', 'کھلےعام', 'تائید', 'کر', 'رہے', 'ہےں', 'بعض', 'تو', 'جگن', 'کی', 'انتخابی', 'مہم', 'مےں', 'شامل', 'ہےں', 'اور', 'وہ', 'باضابطہ', 'و', 'علی_الاعلان', 'کانگریس', 'کے', 'خلاف', 'مہم', 'چلا', 'رہے', 'ہیں', '۔']",3,16,رہتے
"['ہمارے', 'ہاں', 'عام', 'طور', 'پر', 'بڑی', 'عمر', 'کی', 'بزرگ', 'خواتین', 'اس', 'رنگ', 'کو', 'پہننے', 'سے', 'منع', 'کرتی', 'ہےں', 'لیکن', 'سیاہ', 'رنگ', 'ہر', 'زمانے', 'کی', 'خواتین', 'مےں', 'یکساں', 'مقبول', 'رہا', 'ہے', '۔']",16,16,کرتی
"['پاکستان', 'کرکٹ', 'ٹیم', 'کے', 'کوچ', 'انتخاب', 'عالم', 'کا', 'کہنا', 'ہے', 'کہ', 'فاسٹ', 'بولر', 'شعیب', 'اختر', '،', 'اگر', 'دس', 'دن', 'کے', 'بعد', 'فٹ', 'بھی', 'ہو', 'گئے', 'تو', 'بھی', 'وہ', 'ٹوئنٹی', '20', 'ورلڈ', 'کپ', 'نہیں', 'کھیل', 'سکیں', 'گے', '-']",8,16,کہنا
"['ہنگامی', 'صورتحال', 'سے', 'نمٹنے', 'والے', 'عملہ', 'یا', 'ایمرجنسی', 'اسکواڈ', 'کو', 'ضروری', 'ہدایات', 'اور', 'تربیت', 'دیتے', 'ہوئے', 'حالات', 'سے', 'نمٹنے', 'کے', 'لیے', 'تیار', 'کیا', 'جا', 'سکتا', 'ہے', 'اور', 'اسے', 'ترجیحی', 'بنیادوں', 'پر', 'تیار', 'کرنے', 'کی', 'ضرورت', 'ہے', '۔']",3,16,نمٹنے
"['اس', 'کے', 'علاوہ', 'اس', 'ٹورنمنٹ', 'میں', 'اچھا', 'مظاہرہ', 'کرنے', 'والوں', 'کو', 'بھی', 'انعامات', 'سے', 'نوازا', 'جائے', 'گا', '۔']",14,16,نوازا
"['بی', 'جے', 'پی', 'رکن', 'پارلیمنٹ', 'ورون', 'گاندھی', 'پر', 'تنقید', 'کرتے', 'ہوئے', 'بی', 'جے', 'پی', 'کے', 'واحد', 'مسلم', 'رکن', 'پارلیمنٹ', 'سید', 'شاہنواز', 'حسین', 'نے', 'آج', 'کہا', 'کہ', 'پارٹی', 'کے', 'کچھ', 'لیڈروں', 'کی', 'جانب', 'سے', 'کی', 'گئی', 'کچھ', 'فرقہ', 'وارانہ', 'تقاریر', 'اور', 'بیانات', 'کی', 'وجہ', 'سے', 'وہ', 'مسلم', 'رائےدہندوں', 'میں', 'مشکل', 'میں', 'پھنس', 'گئے', 'تھے', '۔']",33,16,کی
"['گیس', 'پائپ', 'لائن', 'پراجکٹ', 'ہندوستان', 'نے', 'اپنی', 'توانائی', 'کی', 'ضروریات', 'پوری', 'کرنے', 'کے', 'لیے', 'ایران', 'سے', 'گیس', 'بذریعہ', 'پائپ', 'لائن', 'براہ', 'پاکستان', 'راست', 'حاصل', 'کرنے', 'کا', 'منصوبہ', 'بنایا', 'اور', 'اس', 'پر', 'موثر', 'عمل', 'آوری', 'بھی', 'جاری', 'تھی', 'لیکن', 'وقفہ', 'وقفہ', 'سے', 'اس', 'پراجکٹ', 'میں', 'رکاوٹیں', 'پیدا', 'ہوتی', 'رہیں', 'جس', 'کا', 'نتیجہ', 'یہ', 'ہوا', 'کہ', 'اب', 'تک', 'بھی', 'اسے', 'قطعیت', 'نہیں', 'دی', 'جا', 'سکی', '۔']",36,16,تھی
"['ہنگامی', 'صورتحال', 'سے', 'نمٹنے', 'والے', 'عملہ', 'یا', 'ایمرجنسی', 'اسکواڈ', 'کو', 'ضروری', 'ہدایات', 'اور', 'تربیت', 'دیتے', 'ہوئے', 'حالات', 'سے', 'نمٹنے', 'کے', 'لیے', 'تیار', 'کیا', 'جا', 'سکتا', 'ہے', 'اور', 'اسے', 'ترجیحی', 'بنیادوں', 'پر', 'تیار', 'کرنے', 'کی', 'ضرورت', 'ہے', '۔']",14,16,دیتے
"['حضور', 'صلی', 'اللہ', 'علیہ', 'وسلم', 'نے', 'بھی', 'نوش', 'فرمایا', 'اور', 'صحابہ', 'اکرام', 'مےں', 'تقسیم', 'کر', 'دیا', '۔']",8,16,فرمایا
"['انھوں', 'نے', 'ان', 'موضوعات', 'کو', 'اہم', 'بتاتے', 'ہوئے', 'کہا', 'کہ', 'بی', 'جے', 'پی', 'نے', 'ان', 'کو', 'نہیں', 'اٹھایا', '۔']",17,16,اٹھایا
"['ذرائع', 'کے', 'مطابق', 'عسکریت', 'پسندوں', 'پر', 'سیکورٹی', 'فورسس', 'نے', 'فائرنگ', 'کی', 'تاہم', 'عسکریت_پسند', 'اندھیرے', 'کا', 'فائدہ', 'اٹھاکر', 'فرار', 'ہونے', 'میں', 'کامیاب', 'ہو', 'گئے', '-']",16,16,اٹھاکر
"['بیت', 'المقدس', 'مےں', 'آخری', 'آرام_گاہ', 'بنی', '۔']",5,16,بنی
"['متعلقہ', 'عہدیداروں', 'کو', 'چاہیے', 'کہ', 'وہ', 'پینے', 'کے', 'پانی', 'اور', 'ڈرینج', 'پائپ', 'لائنوں', 'کو', 'علاحدہ', 'کرنے', 'کے', 'اقدامات', 'ہنگامی', 'اور', 'جنگی', 'خطوط', 'پر', 'پایہ', 'تکمیل', 'کو', 'پہنچائے', 'اور', 'اس', 'بات', 'کو', 'یقینی', 'بنائے', 'کہ', 'بارش', 'کی', 'صورت', 'میں', 'شہریوں', 'کو', 'کم', 'سے', 'کم', 'مسائل', 'کا', 'سامنا', 'کرنا', 'پڑے', '۔']",26,16,پہنچائے
"['کانگریس', 'پارٹی', 'آپ', 'کو', 'بھی', 'ٹکٹ', 'ضرور', 'دےگی', '۔']",7,16,دےگی
"['انہوں', 'نے', 'کہا', 'کہ', 'وہ', 'نہیں', 'جانتے', 'کیوںکہ', 'وہ', 'ترنمول', 'پارلیمانی', 'پارٹی', 'سے', 'تعلق', 'نہیں', 'رکھتے', '۔']",6,16,جانتے
"['انہوں', 'نے', 'کڑپہ', 'کے', 'پارلیمانی', 'اور', 'پولی', 'ویندلہ', 'کے', 'اسمبلی', 'انتخابات', 'کو', 'صاف', 'و', 'شفاف', 'بنانے', 'کے', 'لئے', 'زائد', 'پولیس', 'فورس', 'تعینات', 'کرنے', 'کا', 'مطالبہ', 'کرتے', 'ہوئے', 'کہا', 'کہ', 'ان', 'انتخابات', 'مےں', 'غیرسماجی', 'عناصر', 'کی', 'جانب', 'سے', 'بدامنی', 'پھیلائے', 'جانے', 'کا', 'خدشہ', 'ہے', '۔']",15,16,بنانے
"['انھوں', 'نے', 'کہا', 'کہ', 'وہ', 'چاہتے', 'ہیں', 'کہ', 'انڈین', 'ٹیم', 'متحد', 'اور', 'طاقتور', 'قوت', 'بنے', 'جیسا', 'کہ', 'بالی', 'ووڈ', 'فلم', '""', 'چک', 'دے', 'انڈیا', '""', 'میں', 'دکھایا', 'گیا', 'ہے', '۔']",26,16,دکھایا
"['ہمارا', 'واحد', 'مقصد', 'تمل', 'عوام', 'کو', 'باغیوں', 'کے', 'چنگل', 'سے', 'آزاد', 'کروانا', 'تھا', 'اور', 'اب', 'وقت', 'آ', 'گیا', 'ہے', 'کہ', 'سنہالی', 'اور', 'تمل', 'افراد', 'ملک', 'میں', 'مل', 'جل', 'کر', 'خوش_حال', 'زندگی', 'گزاریں', '۔']",11,16,کروانا
"['فرقہ_پرستی', ',', 'دہشت_گردی', ',', 'انتہاپسندی', ',', 'علاقہ_واریت', ',', 'رنگ', 'نسل', ',', 'یا', 'چھوت', 'چھات', 'یہ', 'ایسے', 'انسانیت_سوز', 'برائیاں', 'ہےں', 'جن', 'سے', 'معاشرہ', 'اور', 'ملک', 'ظلم', 'و', 'زیادتی', 'سے', 'بھر', 'جائےگا', 'اور', 'انسانوں', 'کے', 'خاتمہ', 'کی', 'راہ', 'ہموار', 'ہوگی', '۔']",28,16,بھر
"['اصلاح', 'معاشرہ', 'و', 'ازالہ', 'منکرات', 'کا', 'پیغام', 'یہ', 'ہے', 'بگڑے', 'ہوئے', 'معاشرے', 'مےں', 'ہماری', 'اصلاح', 'ہو', 'اور', 'برائیوں', 'کا', 'خاتمہ', 'ہو', '۔']",9,16,بگڑے
"['ان', 'کو', 'بتا', 'دیں', 'کہ', 'پہلی', 'گھڑی', 'کے', 'الارم', 'پر', 'کیا', 'کھانا', 'کھانا', 'ہے', 'اور', 'دوسری', 'گھڑی', 'کے', 'الارم', 'پر', 'کھانا', 'بند', 'کر', 'دینا', 'ہے', '۔']",12,16,کھانا
"['خطبہ', 'نکاح', 'مولانا', 'زکریا', 'و', 'صدر', 'مدرس', 'اشرف', 'المدارس', 'مولانا', 'قاری', 'امیر', 'الحسن', 'نے', 'پڑھا', '۔']",14,16,پڑھا
"['اس', 'کے', 'دونوں', 'ہاتھوں', 'پر', 'اےک', 'ایک', 'انگلی', 'تھی', ',', 'اس', 'کی', 'ٹانگیں', 'مڑی', 'ہوئی', 'تھیں', '۔']",13,16,مڑی
"['منموہن', 'سنگھ', 'کی', 'حکومت', 'عام', 'آدمی', 'کی', 'حکومت', 'ہونے', 'کی', 'دعویدار', 'ہے', 'لیکن', 'بہت', 'سارے', 'گھپلے', 'اور', 'بدعنوانیاں', 'بتا', 'رہی', 'ہےں', 'کہ', 'اس', 'حکومت', 'کا', 'عام', 'آدمی', 'کی', 'ترقی', 'فلاح', 'و', 'بہبود', 'سے', 'کوئی', 'تعلق', 'نہیں', 'ہے', '۔']",18,16,بتا
"['انہوں', 'نے', 'کہا', 'کہ', 'اقلیتی', 'شعبہ', 'کے', 'قومی', 'چیرمین', 'محمد', 'عمران', 'قدوائی', 'کی', 'ایما', 'پر', 'پوری', 'ریاست', 'کے', 'ہر', 'ڈویژن', 'میں', 'اقلیتی', 'کانفرنسیں', 'ہوں', 'گی', 'جس', 'کے', 'توسط', 'سے', 'کانگریس', 'کو', 'عام', 'مسلمانوں', 'سے', 'جوڑا', 'جائے', 'گا', '۔']",34,16,جوڑا
